Question,Correct_Answer,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,WelcomeScreen.started,textWelcome.started,polygonStart.started,text_ButtonStart.started,mouseStart.started,WelcomeScreen.stopped,baseline_Instructions.started,baseline_typing.started,polygonBaseline.started,textBaseline_Start.started,mouse_Instruc.started,baseline_Instructions.stopped,mouse_Instruc.x,mouse_Instruc.y,mouse_Instruc.leftButton,mouse_Instruc.midButton,mouse_Instruc.rightButton,mouse_Instruc.time,mouse_Instruc.clicked_name,ParagraphTyping.started,baseline_Paragraph.started,textbox_baseline_input.started,textClocktimer.started,ParagraphTyping.stopped,textbox_baseline_input.text,Task.started,text_Taskquestion.started,textbox_answer.started,key_respTask.started,TaskCounter.started,participant,Language Proficiency,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,True,0.21713490001275204,0.23677250000764616,0.23677250000764616,0.23677250000764616,0.21716400000150315,0.9896314000070561,,,,,,,,,,,,,,,,,,,,,,,,,pilot,Professional Native,2026-08-06_11h25.17.738,ArabicTask,,2026.1.3,2026-08-06 11h25.18.197364 +0800,
,,,,,,,,,,,,,,,,,,0.9896696000068914,1.001988000003621,1.001988000003621,1.001988000003621,3.6699988413602114e-05,1.4718345000001136,[-0.03],[-0.30333333333333334],[1],[0],[0],[0.482012799999211],['polygonBaseline'],,,,,,,,,,,,pilot,Professional Native,2026-08-06_11h25.17.738,ArabicTask,,2026.1.3,2026-08-06 11h25.18.197364 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472084500011988,1.5021020999993198,1.5021020999993198,1.5021020999993198,6.487176500027999,,,,,,,pilot,Professional Native,2026-08-06_11h25.17.738,ArabicTask,,2026.1.3,2026-08-06 11h25.18.197364 +0800,
(مشى) + مجزوم,يمش,0,0,0,0,0,0,1,6.534455300017726,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.521248300006846,6.534455300017726,6.534455300017726,6.534455300017726,6.534455300017726,,,,,,,,
