Question,Correct_Answer,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,WelcomeScreen.started,textWelcome.started,polygonStart.started,text_ButtonStart.started,mouseStart.started,WelcomeScreen.stopped,baseline_Instructions.started,baseline_typing.started,polygonBaseline.started,textBaseline_Start.started,mouse_Instruc.started,baseline_Instructions.stopped,mouse_Instruc.x,mouse_Instruc.y,mouse_Instruc.leftButton,mouse_Instruc.midButton,mouse_Instruc.rightButton,mouse_Instruc.time,mouse_Instruc.clicked_name,ParagraphTyping.started,baseline_Paragraph.started,textbox_baseline_input.started,textClocktimer.started,ParagraphTyping.stopped,textbox_baseline_input.text,Task.started,text_Taskquestion.started,textbox_answer.started,key_respTask.started,TaskCounter.started,participant,Language Proficiency,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,True,0.23678690000019742,0.25507660000016585,0.25507660000016585,0.25507660000016585,0.23680829999989328,3.124351600000182,,,,,,,,,,,,,,,,,,,,,,,,,pilot,Professional Native,2026-09-24_10h33.52.043,ArabicTask,,2026.1.3,2026-09-24 10h33.52.723849 +0800,
,,,,,,,,,,,,,,,,,,3.1243905000001178,3.1368326000001616,3.1368326000001616,3.1368326000001616,3.930000002583256e-05,5.673274900000024,[0.045],[-0.2866666666666667],[1],[0],[0],[2.5486960999999155],['polygonBaseline'],,,,,,,,,,,,pilot,Professional Native,2026-09-24_10h33.52.043,ArabicTask,,2026.1.3,2026-09-24 10h33.52.723849 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.673546600000009,5.7041356000002,5.7041356000002,5.7041356000002,10.690659000000096,,,,,,,pilot,Professional Native,2026-09-24_10h33.52.043,ArabicTask,,2026.1.3,2026-09-24 10h33.52.723849 +0800,
(دعا) + مجزوم,يدع,0,0,0,0,0,0,3,10.752735600000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.74175850000006,10.752735600000051,10.752735600000051,10.752735600000051,10.752735600000051,,,,,,,,
